z,y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,set
0,2.830510072908218,19,C,0,1,62,110,0,0,0,0,0,0,0,0,1,0,0,13,15,10,J,1,63,E,12,80,125,19,13,0,0,0,0,82,34,415,57,1,9,9,0,2,4,56,17,0,0,0,0,0,0,0,0,0,0,0,43,41,test
0,5.347038663100894,25,C,0,0,62,132,0,0,0,0,0,0,0,0,0,0,0,11,35,10,F,1,60,E,16,60,144,26,12,0,0,0,0,82,37,460,66,0,7,9,2,0,7,54,17,0,0,0,0,0,0,0,0,0,0,0,44,41,train
0,10.606785382640794,25,C,45,8,64,110,0,1,0,0,0,0,1,0,1,1,0,12,55,8,J,1,77,E,13,64,141,27,14,1,0,0,0,83,34,335,36,0,9,9,2,0,1,57,19,0,0,0,0,0,0,0,0,0,0,0,44,40,train
0,0.36610721867739127,23,C,0,0,64,109,0,0,0,0,0,0,0,0,1,0,0,12,55,8,J,1,80,E,15,70,133,25,13,0,0,0,0,79,33,480,65,0,9,9,2,0,2,57,18,0,0,0,0,0,0,0,0,0,0,0,44,43,test
1,7.65598648716911,21,C,0,5,65,110,0,0,0,0,0,0,1,0,0,0,1,7,55,7,A,1,53,E,12,82,148,24,10,0,0,0,0,82,40,450,56,1,8,9,0,2,3,49,15,0,0,0,0,0,0,0,0,0,0,0,46,38,test
0,5.237578671862298,22,C,15,5,63,122,0,0,0,0,0,2,0,0,0,0,0,8,85,12,J,1,50,E,14,68,138,35,5,1,0,0,0,79,35,480,47,1,8,9,2,0,3,55,16,0,0,0,0,0,0,0,0,0,0,0,46,41,test
0,12.23735253595373,29,C,0,0,62,110,0,1,0,0,0,0,1,0,1,0,0,14,35,10,M,1,77,A,13,70,135,26,16,0,2,0,0,80,32,475,54,0,9,9,0,2,5,61,19,0,0,0,0,0,0,0,0,0,0,0,45,42,train
0,2.1283185478009248,31,C,5,12,65,134,0,0,0,0,0,0,0,1,1,1,0,6,25,10,F,1,13,E,14,78,155,28,6,0,0,0,0,80,29,430,74,1,9,9,3,0,7,65,21,0,0,0,0,0,0,0,0,0,0,0,47,40,train
1,-3.645553165683639,18,C,20,5,61,132,0,0,0,0,0,1,0,0,0,0,1,12,25,10,J,1,47,E,11,70,143,22,11,0,0,0,0,82,39,600,46,0,8,9,1,1,0,74,23,0,0,0,0,0,0,0,0,0,0,0,44,42,test
0,1.929069644655044,30,C,0,0,64,165,0,0,0,0,0,0,2,0,1,0,0,12,65,12,H,1,57,B,14,90,182,30,12,0,1,0,0,81,37,450,62,1,9,9,2,0,7,62,18,0,0,0,0,0,0,0,0,0,0,0,48,38,train
0,2.2687329997740897,20,C,20,7,66,135,0,0,0,0,3,2,1,1,1,0,0,9,75,10,J,1,50,E,12,60,148,22,11,2,0,1,0,82,39,450,57,0,2,6,2,0,3,55,18,0,0,0,2,0,0,0,0,0,0,0,47,37,train
1,8.303749472608372,23,C,2,6,63,138,0,0,0,0,0,0,0,0,0,1,0,9,75,15,J,1,53,E,13,78,167,29,7,1,0,0,0,82,36,540,55,1,2,4,3,0,10,60,20,0,0,0,5,0,0,0,1,0,0,3,46,43,train
1,-1.521191320124581,22,C,10,6,64,182,0,0,0,0,0,0,0,0,0,0,1,11,75,10,J,1,50,E,13,70,185,32,10,0,0,0,0,79,34,550,47,1,9,9,3,0,1,64,22,0,0,0,0,0,0,0,0,0,0,0,47,40,train
0,1.0149950807039438,25,C,20,10,63,105,0,0,0,0,0,0,0,1,1,0,0,12,35,13,J,1,47,E,14,70,119,25,10,0,0,0,0,75,29,550,65,1,9,10,3,0,1,58,19,0,0,0,0,0,0,0,0,0,0,0,47,40,test
0,0.016212889522177587,27,C,0,9,65,120,0,0,0,0,0,0,0,0,0,0,0,10,65,10,J,1,50,E,13,66,144,27,10,0,0,0,0,84,35,480,65,1,7,9,3,0,5,70,20,0,0,0,0,0,0,0,0,0,0,0,46,38,train
0,2.195229692808586,22,C,6,4,65,113,0,0,0,0,0,0,0,0,1,0,0,14,55,20,F,1,70,E,14,60,135,23,12,0,0,0,0,80,37,390,79,1,7,9,2,0,6,63,21,0,0,0,0,0,0,0,0,0,0,0,45,41,test
1,10.40550003049541,16,C,0,0,61,110,0,0,0,0,0,0,0,0,0,0,0,10,5,20,J,1,37,E,10,70,134,19,11,0,0,0,0,82,37,355,63,1,3,8,3,0,5,58,18,0,0,0,1,0,0,0,0,0,0,0,46,39,train
0,-0.686297914924274,24,C,0,0,62,126,0,0,0,0,0,0,1,0,0,0,1,12,85,2,B,1,70,B,12,90,144,29,12,0,0,0,0,77,31,410,47,1,9,9,0,2,7,56,18,0,0,0,0,0,0,0,0,0,0,0,50,38,test
0,-2.5960656740450174,22,C,10,7,65,146,0,0,1,0,0,0,0,1,0,1,0,12,105,7,J,1,83,E,12,88,172,26,12,0,0,0,0,84,39,530,67,1,9,9,2,0,0,61,19,0,0,0,0,0,0,0,0,0,0,0,51,43,train
0,-0.45075923601230294,23,C,0,0,65,110,0,0,0,0,0,2,0,0,0,0,1,12,85,7,J,1,70,E,13,72,130,22,11,0,0,0,0,80,33,330,49,0,9,9,0,2,3,60,20,0,0,0,0,0,0,0,0,0,0,0,45,42,test
0,4.542987821271009,20,C,0,0.5,68,145,0,0,0,0,0,0,0,0,0,0,1,8,55,5,F,1,40,E,14,58,169,24,4,0,0,0,0,79,36,575,55,0,4,9,3,0,5,51,15,0,0,0,0,0,0,0,0,0,0,0,45,41,test
1,6.719193687849724,18,C,6,3,62,118,0,0,0,0,0,0,3,0,0,1,0,7,55,6,J,1,47,E,12,68,120,25,8,0,0,0,0,78,39,320,58,1,9,9,2,0,6,47,14,0,0,0,0,0,0,0,0,0,0,0,46,42,train
0,10.184568812595753,17,C,0,3,64,101,0,1,0,0,0,1,1,1,1,0,0,9,25,12,J,1,37,E,13,68,129,19,10,0,0,0,0,82,29,455,64,1,8,9,2,0,5,67,22,0,0,0,0,0,0,0,0,0,0,0,49,41,train
0,-1.36447287519646,32,C,9,15,61,121,0,0,0,0,0,0,0,0,0,0,0,8,85,10,F,1,50,E,15,68,140,33,8,0,0,0,0,72,26,600,56,0,6,7,3,0,3,64,20,5,0,2,0,0,0,0,0,0,0,1,46,40,train
0,1.3537968996288572,27,C,2,9,67,140,0,0,0,0,0,1,0,0,2,0,0,14,45,10,J,1,40,E,12,88,156,33,9,0,0,0,0,76,30,550,88,1,9,9,1,2,4,58,18,0,0,0,0,0,0,0,0,0,0,0,46,41,test
0,6.689707134896143,24,C,10,5,63,148,0,0,0,0,0,0,0,0,1,0,1,12,55,13,I,1,63,B,13,70,163,28,12,1,0,0,0,78,33,500,46,1,7,9,2,0,2,49,15,0,0,0,0,0,0,0,0,0,0,0,45,38,train
0,-1.6229253535715409,26,C,20,11,63,110,1,0,0,0,0,0,2,0,1,0,0,10,75,14,G,1,40,E,12,70,127,31,8,1,2,0,0,82,40,435,75,1,1,3,3,0,4,68,20,0,0,0,1,0,0,0,0,0,0,0,45,42,train
0,-0.06706959972844295,31,C,0,0,60,226,0,0,0,0,0,0,1,0,0,0,0,10,55,16,J,1,43,E,10,90,216,45,10,0,2,0,0,81,36,480,71,1,9,9,0,3,2,63,20,0,0,0,0,0,0,0,0,0,0,0,46,43,train
0,4.535947711254476,24,C,0,0,65,140,0,0,1,1,0,0,0,0,1,1,0,12,55,10,J,1,87,E,14,64,166,25,14,0,0,0,0,77,34,790,42,0,8,9,2,0,3,54,17,0,0,0,0,0,0,0,0,0,0,0,46,40,train
0,3.9666449615359993,24,C,20,10,62,160,0,0,0,0,0,0,1,0,0,0,0,10,45,13,J,1,43,E,12,88,176,24,9,0,0,0,0,81,30,500,64,0,8,9,2,0,3,60,20,0,0,0,0,0,0,0,0,0,0,0,45,42,train
0,2.542919455336971,28,C,0,9,66,130,0,0,0,0,0,0,1,0,0,0,1,16,45,10,J,1,83,E,13,80,143,27,18,0,0,0,0,76,29,350,67,1,8,9,0,2,6,61,19,0,0,0,0,0,0,0,0,0,0,0,47,43,train
0,3.7156653941223494,20,C,2,2,63,115,0,0,0,0,0,0,0,0,1,0,1,13,55,10,D,1,87,B,13,60,143,20,15,0,0,0,0,78,37,440,65,1,5,8,3,0,2,51,16,0,0,0,0,0,0,0,0,0,0,0,47,40,train
0,-2.1978467752600994,26,C,10,10,63,142,0,0,0,0,0,1,0,0,0,0,0,9,55,20,J,1,57,E,12,90,157,29,10,1,0,0,0,52,16,380,54,0,9,10,2,0,0,67,23,0,0,0,0,0,0,0,0,0,0,0,46,41,test
0,-3.943898892971756,22,C,20,3,64,136,0,0,0,0,0,0,1,1,2,1,0,12,45,7,J,1,70,E,12,72,153,26,12,0,0,0,1,78,31,420,56,1,6,6,2,0,5,70,23,0,0,0,2,0,0,0,0,0,0,0,47,40,test
0,5.493700008729464,43,C,0,0,62,154,0,0,0,0,0,0,1,1,1,0,0,2,65,17,F,1,47,E,18,80,162,53,5,0,0,0,0,80,33,555,58,0,8,9,0,2,11,58,17,0,0,0,0,0,0,0,0,0,0,0,46,38,test
0,-1.5931100899498885,19,C,30,8,62,112,0,0,0,0,0,0,0,1,1,0,1,12,35,7,J,1,43,E,15,82,128,22,11,0,0,0,0,82,40,335,60,0,9,9,2,0,2,65,20,0,0,0,0,0,0,0,0,0,0,0,44,39,train
0,-4.593177857180753,22,C,20,10,65,140,0,0,1,0,0,0,0,0,1,0,0,12,55,10,J,1,77,E,13,68,169,23,12,0,0,0,0,83,38,450,63,0,8,9,2,0,1,70,23,0,0,0,0,0,0,0,0,0,0,0,43,40,train
0,5.034691284339983,24,C,20,12,67,130,0,0,0,0,0,1,0,1,0,1,0,9,25,15,J,1,33,E,11,80,162,24,8,0,0,0,0,81,32,560,48,0,9,9,1,0,7,58,16,0,0,0,0,0,0,0,0,0,0,0,46,38,test
0,2.281901474596151,17,C,2,4,62,119,0,0,0,0,0,1,0,0,1,0,0,11,65,7,J,1,67,E,13,70,139,20,12,0,0,0,0,83,37,455,61,1,9,9,2,0,2,55,17,0,0,0,0,0,0,0,0,0,0,0,47,40,train
0,4.507038357421193,17,C,0,0,61,122,0,0,0,0,0,1,3,0,1,0,1,11,75,20,I,1,60,B,11,70,152,20,11,0,1,0,0,79,36,495,33,0,9,9,2,0,4,55,17,0,0,0,0,0,0,0,0,0,0,0,45,39,train
0,2.1813073672856227,17,C,7,1,65,135,0,0,0,0,0,0,0,0,0,0,0,12,5,7,J,1,53,E,12,66,163,18,12,0,0,0,0,81,33,440,37,1,8,9,2,0,0,52,17,0,0,0,0,0,0,0,0,0,0,0,45,41,test
0,0.6376570039414061,22,C,30,11,65,135,0,0,0,0,0,0,0,1,1,0,1,12,95,7,J,1,77,E,11,72,137,25,12,0,0,0,0,79,32,395,37,0,8,9,2,0,0,54,17,0,0,0,0,1,0,0,0,0,0,0,45,40,test
0,14.12903030462372,32,C,20,13,59,95,0,3,0,0,0,0,0,1,0,0,0,12,45,10,J,1,73,E,14,60,100,33,12,0,1,0,0,80,25,370,43,1,9,9,2,0,10,57,18,6,0,0,0,0,0,1,0,0,0,1,46,40,train
0,0.7341102254900396,30,C,15,10,63,123,0,0,0,0,0,0,1,0,0,0,1,14,105,10,F,1,93,E,11,68,143,29,18,0,1,0,0,81,30,465,59,0,9,9,0,2,9,60,18,0,0,0,0,0,0,0,0,0,0,0,46,39,train
0,0.9973823136580117,26,C,30,11,64,152,0,0,0,0,0,0,2,0,0,1,0,12,65,4,J,1,70,E,13,72,157,36,12,0,0,0,0,79,30,460,42,1,8,9,2,0,8,58,19,0,0,0,0,0,0,0,0,0,0,0,47,42,train
1,-3.9883381424655613,24,C,20,3,62,128,0,0,0,0,0,0,1,2,0,1,1,12,45,7,J,1,30,E,12,80,154,26,9,0,0,0,0,82,37,400,63,1,8,9,2,0,4,70,22,0,0,0,0,0,0,0,0,0,0,0,46,39,train
1,6.337876447608889,26,C,0,10,64,155,0,0,3,0,0,0,0,1,0,0,0,8,35,13,J,1,23,E,13,80,164,29,8,0,0,0,0,79,30,490,45,0,9,9,3,0,7,63,20,0,0,0,0,0,0,0,0,0,0,0,48,40,train
1,1.633311831049472,22,C,0.125,3,62,135,0,0,2,6,0,2,0,0,2,0,1,11,35,7,J,1,43,E,11,80,147,25,12,0,0,0,0,80,34,620,58,0,9,9,2,0,7,62,20,1,0,0,0,0,0,0,0,0,0,1,44,33,train
1,9.349555093698536,24,C,10,8,61,114,0,0,0,0,2,1,0,0,0,1,0,8,25,10,J,1,30,E,14,72,131,28,9,2,0,0,1,79,37,405,54,0,9,10,2,0,4,47,15,0,0,0,0,0,0,0,0,0,0,0,44,39,test
1,-0.3880400410150351,21,C,10,6,63,100,1,0,0,0,0,0,2,0,1,0,1,10,35,15,L,1,33,E,14,62,119,32,11,1,0,0,0,77,34,360,59,0,6,9,2,0,0,69,22,0,0,0,0,0,0,0,0,0,0,0,44,41,test
0,-4.686675674062141,18,C,0,6,67,119,0,0,0,0,0,0,0,0,0,0,0,11,15,7,G,1,43,E,13,70,153,19,12,0,0,0,0,83,37,365,63,0,7,9,3,0,0,68,23,0,0,0,0,0,0,0,0,0,0,0,44,41,train
0,1.9732817320279352,23,C,10,2,64,112,0,0,1,0,0,0,1,0,1,0,1,12,85,10,J,1,93,E,12,70,129,23,13,0,0,0,0,82,30,480,68,1,8,9,2,0,6,63,20,0,0,0,0,0,0,0,0,0,0,0,48,38,train
0,-2.280013048874844,26,C,0,3,65,118,0,0,0,0,0,0,0,0,1,1,1,8,45,8,F,1,63,E,14,80,148,24,12,0,0,0,0,81,36,500,70,0,7,10,1,2,0,63,20,0,0,0,0,0,0,0,0,0,0,0,46,42,test
1,0.3374029924198487,21,C,0,0,59,112,0,0,1,0,0,0,0,0,0,1,1,12,75,5,J,1,50,E,13,80,137,24,9,0,0,0,0,86,33,495,66,0,4,9,2,0,0,44,15,0,0,0,0,0,0,0,0,0,0,0,45,41,test
0,4.037020319573087,18,C,30,3,63,118,0,0,0,0,0,0,0,0,3,0,1,10,85,20,F,1,53,E,12,72,134,22,10,0,0,0,0,80,29,400,58,0,9,9,2,0,2,56,17,0,0,0,0,0,0,0,0,0,0,0,45,40,train
0,-2.542311826902165,32,C,0,0,65,175,0,0,0,1,0,0,1,1,2,1,0,10,85,8,J,1,90,B,14,75,201,39,16,0,0,0,0,82,36,480,61,0,9,9,0,2,3,69,22,0,0,0,0,0,0,0,0,0,0,0,46,41,train
0,-2.9193452382368634,17,C,20,3,65,124,0,0,0,0,0,0,0,0,0,0,0,11,75,10,J,1,60,E,14,70,154,20,11,0,0,0,0,80,39,610,70,1,7,7,2,0,2,61,21,0,0,0,1,0,0,0,0,0,0,0,47,41,train
0,0.4772006526956116,20,C,20,5,68,190,0,0,0,0,0,0,1,0,0,0,1,12,65,10,J,1,63,E,11,80,205,23,11,0,0,0,1,78,35,365,63,0,8,9,0,2,1,66,22,0,0,0,0,0,0,0,0,0,0,0,44,40,train
0,0.22014246136127869,25,C,0,0,61,100,0,0,0,0,0,0,1,0,1,0,1,17,75,10,C,1,93,E,14,70,120,30,18,0,0,0,0,80,31,470,52,0,8,9,0,2,7,64,22,2,0,0,0,0,0,0,0,0,0,0,47,41,test
0,9.650298794528991,30,C,0,0,66,120,0,2,0,0,0,0,2,1,1,1,0,9,65,10,G,1,83,E,14,70,129,36,12,0,3,0,0,80,33,360,58,0,8,9,2,0,7,64,22,0,0,0,0,0,0,0,0,0,0,0,46,38,train
0,-0.8577484820738422,37,C,0,0,58,118,0,0,0,0,0,0,0,0,0,0,1,8,85,18,J,1,73,E,12,80,136,42,12,0,0,0,0,81,27,385,53,1,9,10,2,0,7,71,23,0,0,0,0,0,0,0,0,0,0,0,47,39,test
0,-1.568761871652514,23,C,20,7,60,110,0,0,0,0,0,0,0,0,0,0,0,9,25,8,J,1,37,E,12,68,124,25,11,1,0,0,0,79,24,465,60,0,9,9,3,0,2,66,23,0,0,0,0,0,0,0,0,0,0,0,45,31,test
0,0.7602915290512278,22,C,12,5,65,132,0,0,0,0,0,0,1,0,0,0,0,12,45,10,L,1,70,E,13,50,141,25,14,0,1,0,0,83,31,505,54,1,9,9,2,0,3,56,18,0,0,0,0,0,0,0,0,0,0,0,48,42,test
0,-0.6364028725814228,21,C,15,5,66,115,0,0,0,0,0,0,0,0,0,0,1,12,75,7,J,1,63,E,15,68,129,22,11,0,0,0,0,83,35,480,51,1,9,9,2,0,5,64,22,0,0,0,0,0,0,0,0,0,0,0,47,42,train
0,5.156340137519554,18,C,0,0,61,114,0,0,0,0,0,0,0,0,0,0,1,12,85,10,J,1,77,E,14,80,128,24,14,0,0,0,0,80,38,485,64,1,3,9,0,2,3,50,16,0,0,0,0,0,0,0,0,0,0,0,45,39,test
0,3.4128035675485764,27,C,0,0,62,154,0,0,1,0,0,1,3,0,1,0,1,11,85,10,I,1,70,B,12,56,177,29,12,1,1,0,0,84,41,450,68,1,1,8,3,0,9,53,17,0,0,0,1,0,0,0,0,0,0,0,45,40,train
0,9.880573921359037,23,C,0,2,63,130,0,0,0,1,0,1,2,0,1,0,0,10,85,20,A,1,63,E,13,72,151,26,11,0,1,0,0,78,32,640,38,1,6,9,2,0,4,45,15,0,0,0,0,0,0,0,0,0,0,0,47,43,test
0,-5.637053300779921,21,C,20,6,63,105,0,0,0,0,0,0,0,0,1,0,0,11,35,10,J,1,43,E,12,60,122,22,9,1,0,0,1,78,29,390,76,0,7,7,2,0,2,75,24,0,0,0,0,0,0,0,0,0,0,0,46,41,train
0,6.955863481909613,20,C,10,3,61,108,3,1,0,1,0,0,1,0,1,0,0,12,45,5,J,1,63,E,11,74,121,23,12,0,0,0,0,85,38,470,66,1,6,9,2,0,2,67,22,0,0,0,0,0,0,0,0,0,0,0,46,40,train
0,3.6498887181306463,18,C,0,0,63,126,0,0,0,0,0,1,0,0,1,1,0,12,5,10,J,1,60,E,12,62,143,21,14,0,0,0,0,81,36,405,56,1,8,9,0,2,4,54,17,0,0,0,0,0,0,0,0,0,0,0,47,41,test
1,7.876843224543589,36,C,0,0,67,157,0,0,0,0,0,1,2,0,0,0,0,14,35,12,B,1,57,B,13,78,186,35,12,0,0,0,0,82,31,385,54,0,7,9,2,0,4,54,17,0,0,0,0,0,0,0,0,0,0,0,48,41,test
0,4.065613587069076,20,C,15,2,61,112,0,0,0,0,0,0,1,1,0,0,0,12,35,6,J,1,57,E,11,68,142,25,12,0,0,0,0,83,28,500,58,0,8,9,2,0,2,51,16,0,0,0,0,0,0,0,0,0,0,0,45,41,train
1,7.670898722308115,17,C,0.5,3,61,120,0,0,0,0,0,0,1,0,0,0,0,10,35,15,J,1,23,E,11,80,139,18,8,0,0,0,0,77,33,485,61,1,8,9,3,0,1,53,17,0,0,0,0,0,0,0,0,0,0,0,47,39,test
0,2.054220080240872,24,C,0,0,66,143,0,0,0,0,0,0,0,0,0,0,1,12,75,7,I,1,63,B,12,84,156,26,12,0,0,0,0,82,37,365,39,0,8,9,3,0,2,53,17,0,0,0,0,0,0,0,0,0,0,0,48,40,test
0,0.5871621436597825,20,C,11,5,69,110,0,0,0,0,0,5,0,0,0,0,1,12,75,7,J,1,63,E,14,70,129,26,11,0,0,0,0,83,35,450,54,1,7,9,2,0,0,51,16,0,0,0,0,0,0,0,0,0,0,0,46,47,test
0,-0.21324470076590463,33,C,0,0,62,170,0,0,0,0,0,0,2,0,0,0,0,11,55,12,J,1,80,B,13,88,207,34,14,0,0,0,0,77,31,550,97,1,8,9,2,0,5,64,20,0,0,0,0,0,0,0,0,0,0,0,46,37,test
0,-1.264686646184881,27,C,0,10,58,88,0,0,1,0,0,0,1,0,1,0,1,12,85,10,J,1,93,E,13,78,111,28,16,0,0,0,0,79,33,420,36,0,9,9,1,3,3,67,23,0,0,1,0,0,0,0,0,0,0,0,46,37,test
0,-1.570654031328268,20,C,0,4,64,155,0,0,0,0,0,2,0,0,1,0,1,12,55,13,J,1,53,E,12,80,168,23,12,0,0,0,0,76,31,555,45,0,9,9,2,0,1,63,19,0,0,0,0,0,0,0,0,0,0,0,47,40,train
1,1.1912536596951906,19,C,20,19,64,130,0,1,0,0,0,0,1,0,0,0,0,11,35,5,J,1,53,E,12,70,159,21,11,0,0,0,0,81,35,520,67,1,8,9,1,2,5,69,22,0,0,0,0,0,0,0,0,0,0,0,47,41,test
0,-0.40007888487976795,22,C,30,6,62,123,0,0,0,0,0,0,1,0,0,0,1,12,75,7,J,1,63,E,13,68,140,19,12,0,1,0,0,79,38,465,71,1,9,9,2,0,6,63,20,0,0,0,0,0,0,0,0,0,0,0,45,36,train
0,4.707836982292866,17,E,6,4,66,135,0,0,0,0,0,0,0,0,0,0,1,12,5,20,J,1,27,E,13,80,165,22,11,0,0,0,0,82,30,420,67,0,8,9,2,0,0,57,18,0,0,0,0,0,0,0,0,0,0,0,47,42,test
0,1.8288989236956361,35,C,10,13,64,145,0,0,0,0,0,0,0,1,1,1,0,9,55,12,J,1,43,E,12,88,158,39,9,0,0,0,0,84,38,560,70,0,8,10,2,0,2,61,20,0,0,0,0,0,0,0,0,0,0,0,48,38,test
1,17.004375492135942,36,C,0,0,60,145,0,0,0,0,0,2,0,0,0,0,1,2,55,25,F,1,40,E,13,70,165,44,3,0,1,0,0,85,35,510,71,1,9,9,0,2,8,53,17,0,0,0,0,0,0,0,0,0,0,0,47,40,test
0,0.28113718165041107,26,C,0,0,64,129,0,0,0,0,0,0,0,0,0,1,1,18,75,4,J,1,93,E,14,74,135,24,16,0,0,0,0,81,31,510,67,1,4,5,0,2,7,56,17,0,0,0,2,0,0,0,0,0,0,0,45,39,train
0,4.1525702850630175,33,C,0,0,61,182,0,0,1,3,0,1,2,0,3,0,1,12,85,12,I,1,63,B,14,58,185,34,11,1,2,0,0,79,29,690,78,1,5,8,3,0,8,55,17,2,0,0,0,0,0,0,0,0,0,1,46,38,train
0,1.6658224469187073,23,C,0,3,58,104,0,0,0,0,0,0,0,0,0,0,0,16,35,10,J,1,43,E,13,74,128,28,10,0,0,0,0,79,28,495,47,1,8,9,2,0,4,59,19,5,0,0,0,0,0,0,0,1,0,0,44,49,train
0,2.301861911379055,28,C,20,10,66,141,0,0,0,0,0,0,0,0,1,0,0,12,45,10,J,1,60,E,14,80,160,30,12,0,1,0,0,77,31,410,60,1,5,9,2,0,2,57,18,0,1,0,0,0,0,0,0,0,0,0,46,40,train
0,5.3242417120086785,21,C,10,5,60,132,0,0,0,0,0,0,0,0,0,0,1,12,75,7,J,1,50,E,12,50,157,29,5,0,0,0,0,83,35,625,69,0,3,6,2,0,3,49,16,0,0,0,1,1,0,0,0,0,0,0,47,41,test
0,2.279832140797376,22,C,0,0,57,110,0,0,0,0,0,0,0,0,0,0,1,8,95,5,F,1,60,E,12,78,130,27,12,0,0,0,0,77,38,500,86,1,3,8,1,1,7,51,16,1,0,0,0,1,0,0,0,0,0,1,45,42,train
1,2.511827026853511,18,C,0,0,65,133,0,0,0,0,0,2,0,0,0,0,0,7,55,8,J,1,57,E,13,70,152,25,11,0,0,0,0,80,29,580,56,0,9,9,2,0,6,62,19,0,0,0,0,0,0,0,0,0,0,0,46,36,test
0,3.575220739522739,26,C,0,0,66,230,0,0,0,0,0,1,0,0,1,0,0,12,55,30,J,1,43,E,11,100,220,26,9,0,0,0,0,82,34,440,65,0,8,9,2,0,7,60,19,0,0,0,0,0,0,0,0,0,0,0,45,40,test
0,1.090583935068976,21,C,0,0,68,142,0,0,0,0,0,0,1,0,0,0,1,12,65,13,J,1,47,D,12,74,163,22,9,0,0,0,0,66,23,430,64,1,9,9,2,0,6,65,19,0,0,0,0,0,0,0,0,0,0,0,46,40,test
0,4.728877862970277,27,C,0,0,62,107,0,0,0,0,0,1,0,1,0,0,1,18,35,4,J,1,77,E,14,80,119,28,18,0,0,0,0,84,32,380,59,1,7,9,3,0,13,42,14,4,0,0,0,0,0,0,1,0,0,1,44,38,test
0,-4.498044168996687,22,C,18,4,63,100,0,0,0,0,0,4,1,0,0,0,1,11,55,10,J,1,63,E,15,76,124,20,10,0,0,0,0,83,40,315,55,1,9,9,2,0,5,70,19,0,0,0,0,0,0,0,0,0,0,0,45,40,train
0,2.848876642760492,21,C,0,0,64,125,0,0,0,0,0,0,0,0,1,0,1,12,95,10,F,1,50,E,12,74,145,21,11,0,0,0,0,80,38,580,68,1,9,9,2,0,4,57,18,0,0,0,0,0,0,0,0,0,0,0,47,39,test
0,4.322157981538426,21,C,20,2,62,150,0,0,0,0,0,0,0,0,0,0,1,12,85,10,J,1,73,E,14,80,162,20,12,0,0,0,0,80,35,510,59,1,9,9,3,0,6,55,18,0,0,0,0,0,0,0,0,0,0,0,47,41,train
0,5.551606673394531,17,C,20,7,66,140,1,0,2,0,0,0,0,0,1,1,0,9,25,20,F,1,37,E,14,70,169,21,10,0,0,0,0,86,40,610,51,0,9,9,2,0,9,61,20,0,0,0,0,0,0,0,0,0,0,0,46,39,test
0,0.06886160124441243,42,C,0,7,63,135,1,0,0,0,0,0,2,0,0,0,0,12,65,10,J,1,77,E,12,70,145,40,12,0,1,0,0,78,33,550,77,0,9,9,2,0,4,64,20,0,0,0,0,0,0,0,0,0,0,0,46,40,train
1,3.927917570479453,22,C,10,5,66,150,0,0,0,0,0,0,2,0,0,0,0,12,55,10,J,1,40,E,11,88,198,26,4,0,0,0,0,84,33,285,32,0,5,8,3,0,8,65,21,0,0,0,0,0,0,0,0,0,0,0,46,39,test
0,1.8699662869506963,23,C,0,3,62,145,0,0,0,0,0,0,3,0,0,0,0,11,45,12,J,1,63,E,13,88,152,42,12,0,0,0,0,82,31,455,54,0,9,10,2,0,4,59,19,0,0,0,0,0,0,0,0,0,0,0,45,41,test
0,1.5351125328017532,22,C,3,5,62,120,0,0,0,0,0,0,1,0,1,1,1,12,85,5,J,1,80,E,13,68,143,22,12,0,0,0,0,83,36,440,56,1,9,9,2,0,3,55,17,0,0,0,0,0,0,0,0,0,0,0,48,40,train
1,1.3959816244548344,19,C,0,0,60,110,0,0,0,0,0,3,0,0,1,0,1,12,55,7,J,1,53,E,13,70,144,20,11,0,0,0,0,83,32,360,86,0,6,6,2,0,9,65,22,0,0,0,0,0,0,0,0,0,0,0,45,36,test
1,8.866454433710837,29,C,0,0,53,126,0,0,0,0,0,0,2,0,0,0,1,5,85,12,F,1,40,E,13,68,140,42,9,0,0,0,1,79,32,680,98,0,9,10,0,2,11,62,20,0,0,0,0,0,0,0,0,0,0,0,46,41,train
0,-1.3706958336374873,19,C,0,3,65,165,0,0,0,0,0,1,0,0,0,0,0,12,75,7,J,1,73,E,11,80,190,22,12,0,0,0,0,79,31,355,68,0,9,9,2,0,5,65,21,0,0,0,0,0,0,0,0,0,0,0,47,45,test
0,-1.1795726730933591,20,C,20,8,62,115,0,0,2,0,0,4,0,0,1,0,0,12,45,10,J,1,60,E,12,66,127,21,10,1,0,0,0,74,27,430,50,0,9,9,2,0,6,68,21,0,0,0,0,0,0,0,0,0,0,0,44,40,test
0,2.5302843363800847,21,C,0,0,63,121,0,0,0,0,0,0,0,0,0,0,1,12,45,10,J,1,43,E,13,70,136,24,10,0,0,0,0,78,30,430,69,0,8,9,2,0,10,64,21,0,0,0,0,0,0,0,0,0,0,0,46,39,train
